ID DECLARATION;TYPE DECLARATION;SOUS TYPE DECLARATION;ADRESSE;CODE POSTAL;VILLE;ARRONDISSEMENT;CONSEIL DE QUARTIER;DATE DECLARATION;ANNEE DECLARATION;MOIS DECLARATION;OUTIL SOURCE;INTERVENANT;ID_DMR;geo_shape;geo_point_2d;mois_annee_decla
63185;Arbres, végétaux et animaux;Pied d'arbre:Terre manquante dans l'entourage d'un arbre;253 rue de Crimée, 75019 PARIS;75019;Paris 19;19;PONT DE FLANDRE;2021-06-23;2021;6;Page DMR Paris.fr;DEVE-SAB;S2021F063185;"{""coordinates"": [2.3720092936510846, 48.89496600217916], ""type"": ""Point""}";48.89496600217916,2.3720092936510846;2021-06
61022;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;51 Rue Michel Ange, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2021-06-22;2021;6;Androï;DVD;G2021F061022;"{""coordinates"": [2.2610579967218034, 48.8441729998737], ""type"": ""Point""}";48.8441729998737,2.2610579967218034;2021-06
61033;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;56 Rue Michel Ange, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2021-06-22;2021;6;Androï;DVD;G2021F061033;"{""coordinates"": [2.260462003632786, 48.843708002886096], ""type"": ""Point""}";48.843708002886096,2.260462003632786;2021-06
69435;Arbres, végétaux et animaux;Herbes éparses;98 Avenue de Suffren, 75015 PARIS;75015;Paris 15;15;DUPLEIX - LA MOTTE PICQUET;2022-01-30;2022;1;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022A069435;"{""coordinates"": [2.3024871015531803, 48.850227000481205], ""type"": ""Point""}";48.850227000481205,2.3024871015531803;2022-01
69441;Arbres, végétaux et animaux;Herbes éparses;106 Avenue de Suffren, 75015 PARIS;75015;Paris 15;15;DUPLEIX - LA MOTTE PICQUET;2022-01-30;2022;1;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022A069441;"{""coordinates"": [2.3034071995211147, 48.849580000209215], ""type"": ""Point""}";48.849580000209215,2.3034071995211147;2022-01
69447;Arbres, végétaux et animaux;Herbes éparses;116 Avenue de Suffren, 75015 PARIS;75015;Paris 15;15;CAMBRONNE - GARIBALDI;2022-01-30;2022;1;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022A069447;"{""coordinates"": [2.3048884967462904, 48.84866999829889], ""type"": ""Point""}";48.84866999829889,2.3048884967462904;2022-01
58202;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;11 Rue Françoise Dolto, 75013 PARIS;75013;Paris 13;13;BIBLIOTHEQUE - SEINE;2022-01-26;2022;1;Androï;DPE-STPP-DT;G2022A058202;"{""coordinates"": [2.3812834963471254, 48.82879300331278], ""type"": ""Point""}";48.82879300331278,2.3812834963471254;2022-01
37409;Arbres, végétaux et animaux;Arbre à élaguer;62 avenue des Gobelins, 75013 PARIS;75013;Paris 13;13;CROULEBARBE;2021-06-14;2021;6;IOPage DMR Paris.fr application;DEVE-SAB;A2021F037409;"{""coordinates"": [2.3539473959615775, 48.83332400314254], ""type"": ""Point""}";48.83332400314254,2.3539473959615775;2021-06
61040;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;44 Rue Michel Ange, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2021-06-22;2021;6;Androï;DVD;G2021F061040;"{""coordinates"": [2.2612753024381225, 48.8446540029982], ""type"": ""Point""}";48.8446540029982,2.2612753024381225;2021-06
40646;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;200 Rue Championnet, 75018 PARIS;75018;Paris 18;18;GRANDES CARRIERES - CLICHY;2021-06-15;2021;6;Androï;DVD;G2021F040646;"{""coordinates"": [2.3314435044079636, 48.89401199944742], ""type"": ""Point""}";48.89401199944742,2.3314435044079636;2021-06
63454;Arbres, végétaux et animaux;Présence de rats;22 Rue des Archives, 75004 PARIS;75001;Paris 1;4;SAINT - GERVAIS;2022-01-28;2022;1;IOPage DMR Paris.fr application;DASES;A2022A063454;"{""coordinates"": [2.3549637998741497, 48.85788999743503], ""type"": ""Point""}";48.85788999743503,2.3549637998741497;2022-01
74912;Arbres, végétaux et animaux;Herbes éparses;41 Rue Jean Leclaire, 75017 PARIS;75017;Paris 17;17;EPINETTES - BESSIERES;2021-06-27;2021;6;Androï;DPE-STPP-DT;G2021F074912;"{""coordinates"": [2.327256406861357, 48.897197995754865], ""type"": ""Point""}";48.897197995754865,2.327256406861357;2021-06
72552;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;1 rue de Crussol, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2021-06-26;2021;6;Page DMR Paris.fr;;S2021F072552;"{""coordinates"": [2.366633005276843, 48.86385699695002], ""type"": ""Point""}";48.86385699695002,2.366633005276843;2021-06
74978;Arbres, végétaux et animaux;Herbes éparses;44 Boulevard Exelmans, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2021-06-27;2021;6;Androï;DPE-STPP-DT;G2021F074978;"{""coordinates"": [2.2634516020092654, 48.841859999821786], ""type"": ""Point""}";48.841859999821786,2.2634516020092654;2021-06
64032;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;109 Rue de la Convention, 75015 PARIS;75015;Paris 15;15;VAUGIRARD - PARC DES EXPOSITIONS;2021-06-23;2021;6;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021F064032;"{""coordinates"": [2.288111206577806, 48.84096499567661], ""type"": ""Point""}";48.84096499567661,2.288111206577806;2021-06
83833;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;20 rue de Reuilly, 75012 PARIS;75012;Paris 12;12;JARDIN DE REUILLY;2021-06-30;2021;6;Page DMR Paris.fr;DEVE-SAB;S2021F083833;"{""coordinates"": [2.385958697790911, 48.84821699947296], ""type"": ""Point""}";48.84821699947296,2.385958697790911;2021-06
77427;Arbres, végétaux et animaux;[] Herbes nécessitant l'organisation d'une opération de tonte spécifique;46 Quai Henri Iv, 75004 PARIS;75001;Paris 1;4;ARSENAL;2021-06-28;2021;6;IOPage DMR Paris.fr application;DPE-STPP-Fonctionnelle;A2021F077427;"{""coordinates"": [2.361725793189648, 48.85043000204274], ""type"": ""Point""}";48.85043000204274,2.361725793189648;2021-06
81562;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;48 rue la Bruyère, 75009 PARIS;75009;Paris 9;9;BLANCHE - TRINITE;2021-06-29;2021;6;Page DMR Paris.fr;DEVE-SAB;S2021F081562;"{""coordinates"": [2.332409394629235, 48.879894003208534], ""type"": ""Point""}";48.879894003208534,2.332409394629235;2021-06
5316;Arbres, végétaux et animaux;Autres problèmes d'animaux et d'insectes:Présence d'un animal mort;215Z Rue Vercingétorix, 75014 PARIS;75014;Paris 14;14;DIDOT - PORTE DE VANVES;2021-07-02;2021;7;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021G005316;"{""coordinates"": [2.3077544941940435, 48.83017700092508], ""type"": ""Point""}";48.83017700092508,2.3077544941940435;2021-07
66710;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;24 Terrasse Modigliani, 75014 PARIS;75014;Paris 14;14;MONTPARNASSE - RASPAIL;2021-06-24;2021;6;IOPage DMR Paris.fr application;DEVE-SAB;A2021F066710;"{""coordinates"": [2.3196181947070733, 48.838899998918016], ""type"": ""Point""}";48.838899998918016,2.3196181947070733;2021-06
22120;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;55 rue de Bretagne, 75003 PARIS;75001;Paris 1;3;ENFANTS ROUGES;2022-02-09;2022;2;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022B022120;"{""coordinates"": [2.3607779957324575, 48.863734998072324], ""type"": ""Point""}";48.863734998072324,2.3607779957324575;2022-02
27104;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;1 Place Prosper Goubaux, 75008 PARIS;75008;Paris 8;8;MAIRIE;2022-02-12;2022;2;Androï;;G2022B027104;"{""coordinates"": [2.3159251052620013, 48.8812030002255], ""type"": ""Point""}";48.8812030002255,2.3159251052620013;2022-02
41626;Arbres, végétaux et animaux;[] Herbes nécessitant l'organisation d'une opération de tonte spécifique;33 Rue Crozatier, 75012 PARIS;75012;Paris 12;12;ALIGRE - GARE DE LYON;2021-06-15;2021;6;IOPage DMR Paris.fr application;DPE-STPP-Fonctionnelle;A2021F041626;"{""coordinates"": [2.3813200003879262, 48.847199997690986], ""type"": ""Point""}";48.847199997690986,2.3813200003879262;2021-06
6734;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;16 Rue du Clos, 75020 PARIS;75020;Paris 20;20;SAINT BLAISE;2022-02-03;2022;2;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022B006734;"{""coordinates"": [2.406977694338989, 48.85706699902244], ""type"": ""Point""}";48.85706699902244,2.406977694338989;2022-02
9080;Arbres, végétaux et animaux;Autres problèmes d'animaux et d'insectes:Présence d'un animal mort;17 Rue Guénot, 75011 PARIS;75011;Paris 11;11;NATION - ALEXANDRE DUMAS;2021-07-04;2021;7;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021G009080;"{""coordinates"": [2.391766297480506, 48.851966999881554], ""type"": ""Point""}";48.851966999881554,2.391766297480506;2021-07
70467;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;53 boulevard de Beauséjour, 75016 PARIS;75016;Paris 16;16;MUETTE SUD;2021-06-25;2021;6;Page DMR Paris.fr;DEVE-SAB;S2021F070467;"{""coordinates"": [2.267300401018192, 48.85683000138316], ""type"": ""Point""}";48.85683000138316,2.267300401018192;2021-06
8558;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;4 avenue de Verdun, 75010 PARIS;75010;Paris 10;10;GRANGE AUX BELLES - TERRAGE;2022-02-04;2022;2;Androï;;G2022B008558;"{""coordinates"": [2.3619050035869953, 48.87612499731577], ""type"": ""Point""}";48.87612499731577,2.3619050035869953;2022-02
21231;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;70 Rue des Grands Moulins, 75013 PARIS;75013;Paris 13;13;BIBLIOTHEQUE - SEINE;2021-07-08;2021;7;Androï;DEVE-SAB;G2021G021231;"{""coordinates"": [2.375433704837332, 48.827449999344935], ""type"": ""Point""}";48.827449999344935,2.375433704837332;2021-07
70542;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;5 rue Léon Séché, 75015 PARIS;75015;Paris 15;15;SAINT - LAMBERT;2022-01-30;2022;1;Page DMR Paris.fr;;S2022A070542;"{""coordinates"": [2.2987610051865004, 48.84182400235161], ""type"": ""Point""}";48.84182400235161,2.2987610051865004;2022-01
75617;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;152 Rue de Picpus, 75012 PARIS;75012;Paris 12;12;VALLEE DE FECAMP;2021-06-27;2021;6;Androï;DEVE-SAB;G2021F075617;"{""coordinates"": [2.4036808016644198, 48.835227999782134], ""type"": ""Point""}";48.835227999782134,2.4036808016644198;2021-06
1339;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;16 Rue Berger, 75001 PARIS;75001;Paris 1;1;LES HALLES;2022-02-01;2022;2;Androï;DVD;G2022B001339;"{""coordinates"": [2.348118495374461, 48.861008000082315], ""type"": ""Point""}";48.861008000082315,2.348118495374461;2022-02
64647;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;133 Avenue Emile Zola, 75015 PARIS;75015;Paris 15;15;EMERIAU - ZOLA;2022-01-28;2022;1;IOPage DMR Paris.fr application;DVD;A2022A064647;"{""coordinates"": [2.2933110054208963, 48.84709000121697], ""type"": ""Point""}";48.84709000121697,2.2933110054208963;2022-01
27751;Arbres, végétaux et animaux;Pelouse en mauvais état;1 avenue de Breteuil, 75007 PARIS;75007;Paris 7;7;ECOLE MILITAIRE;2021-07-10;2021;7;Page DMR Paris.fr;;S2021G027751;"{""coordinates"": [2.312780401387786, 48.85289999492168], ""type"": ""Point""}";48.85289999492168,2.312780401387786;2021-07
64784;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;64 Boulevard de Courcelles, 75017 PARIS;75017;Paris 17;17;COURCELLES - WAGRAM;2022-01-28;2022;1;IOPage DMR Paris.fr application;DEVE-SAB;A2022A064784;"{""coordinates"": [2.3076034060395254, 48.880492998477536], ""type"": ""Point""}";48.880492998477536,2.3076034060395254;2022-01
25978;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;38 Cours de Vincennes, 75012 PARIS;75012;Paris 12;12;BEL - AIR NORD;2022-02-11;2022;2;IOPage DMR Paris.fr application;DEVE-SAB;A2022B025978;"{""coordinates"": [2.4022750054419637, 48.84737000136751], ""type"": ""Point""}";48.84737000136751,2.4022750054419637;2022-02
54001;Arbres, végétaux et animaux;Autres problèmes d'animaux et d'insectes:Présence de déjections canines;76 Rue Curial, 75019 PARIS;75019;Paris 19;19;PONT DE FLANDRE;2021-06-20;2021;6;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021F054001;"{""coordinates"": [2.3741238005025895, 48.89439399907566], ""type"": ""Point""}";48.89439399907566,2.3741238005025895;2021-06
47499;Arbres, végétaux et animaux;Herbes éparses;165bis Rue de Vaugirard, 75015 PARIS;75015;Paris 15;15;PASTEUR - MONTPARNASSE;2021-06-17;2021;6;Androï;DPE-STPP-DT;G2021F047499;"{""coordinates"": [2.3146405046613223, 48.843480003378474], ""type"": ""Point""}";48.843480003378474,2.3146405046613223;2021-06
56169;Arbres, végétaux et animaux;Présence de souris;108 boulevard Suchet, 75016 PARIS;75016;Paris 16;16;AUTEUIL NORD;2021-06-20;2021;6;Page DMR Paris.fr;DASES;S2021F056169;"{""coordinates"": [2.26065950398176, 48.85165400263134], ""type"": ""Point""}";48.85165400263134,2.26065950398176;2021-06
46291;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;1 Avenue Lamoricière, 75012 PARIS;75012;Paris 12;12;BEL - AIR NORD;2021-06-17;2021;6;Androï;DEVE-SAB;G2021F046291;"{""coordinates"": [2.411764994864703, 48.8444499948291], ""type"": ""Point""}";48.8444499948291,2.411764994864703;2021-06
46298;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;51 Rue Saint Charles, 75015 PARIS;75015;Paris 15;15;EMERIAU - ZOLA;2021-06-17;2021;6;IOPage DMR Paris.fr application;DEVE-SAB;A2021F046298;"{""coordinates"": [2.2882219975512643, 48.84910599462252], ""type"": ""Point""}";48.84910599462252,2.2882219975512643;2021-06
38955;Arbres, végétaux et animaux;Autres problèmes d'animaux et d'insectes:Présence d'un animal mort;6 Rue des Bernardins, 75005 PARIS;75005;Paris 5;5;SAINT - VICTOR;2021-06-14;2021;6;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021F038955;"{""coordinates"": [2.350960995836985, 48.850734999595915], ""type"": ""Point""}";48.850734999595915,2.350960995836985;2021-06
57884;Arbres, végétaux et animaux;Présence de souris;105 boulevard Exelmans, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2021-06-21;2021;6;Page DMR Paris.fr;DASES;S2021F057884;"{""coordinates"": [2.2582537979979107, 48.84551199495698], ""type"": ""Point""}";48.84551199495698,2.2582537979979107;2021-06
56261;Arbres, végétaux et animaux;Autres problèmes d'animaux et d'insectes:[] Point de nourrissage de pigeons;11 rue de Jessaint, 75018 PARIS;75018;Paris 18;18;GOUTTE D'OR - CHATEAU ROUGE;2021-06-21;2021;6;Page DMR Paris.fr;DPMP avec un découpage en circonscription;S2021F056261;"{""coordinates"": [2.356832997958578, 48.88484000205137], ""type"": ""Point""}";48.88484000205137,2.356832997958578;2021-06
53140;Arbres, végétaux et animaux;Herbes éparses;1 Rue Lucien et Sacha Guitry, 75020 PARIS;75020;Paris 20;20;PLAINE LAGNY;2021-06-19;2021;6;Androï;DPE-STPP-DT;G2021F053140;"{""coordinates"": [2.404225003670433, 48.84818300340518], ""type"": ""Point""}";48.84818300340518,2.404225003670433;2021-06
70535;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;157 Avenue de Flandre, 75019 PARIS;75019;Paris 19;19;PONT DE FLANDRE;2022-03-29;2022;3;Androï;DVD;G2022C070535;"{""coordinates"": [2.3804845947065525, 48.8936119951946], ""type"": ""Point""}";48.8936119951946,2.3804845947065525;2022-03
74518;Arbres, végétaux et animaux;Pied d'arbre:[] Grille d'arbre à curer;141 Rue de Saussure, 75017 PARIS;75017;Paris 17;17;PEREIRE - MALESHERBES;2022-03-31;2022;3;Androï;DPE-STPP-DT;G2022C074518;"{""coordinates"": [2.3063377941698278, 48.88948999589817], ""type"": ""Point""}";48.88948999589817,2.3063377941698278;2022-03
29223;Arbres, végétaux et animaux;Autres problèmes d'animaux et d'insectes:Présence d'un animal mort;96 Rue Bobillot, 75013 PARIS;75013;Paris 13;13;BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT;2021-07-11;2021;7;Androï;DPE-STPP-DT;G2021G029223;"{""coordinates"": [2.3476521983144756, 48.82317699771312], ""type"": ""Point""}";48.82317699771312,2.3476521983144756;2021-07
69834;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;62 boulevard Exelmans, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2022-03-29;2022;3;Page DMR Paris.fr;DEVE-SAB;S2022C069834;"{""coordinates"": [2.261938299853557, 48.84247599693144], ""type"": ""Point""}";48.84247599693144,2.261938299853557;2022-03
69899;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;78 boulevard Exelmans, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2022-03-29;2022;3;Page DMR Paris.fr;;S2022C069899;"{""coordinates"": [2.2605224030199027, 48.84313599856771], ""type"": ""Point""}";48.84313599856771,2.2605224030199027;2022-03
36512;Arbres, végétaux et animaux;Pelouse en mauvais état;1 quai des Célestins, 75004 PARIS;75001;Paris 1;4;ARSENAL;2021-07-15;2021;7;Page DMR Paris.fr;;S2021G036512;"{""coordinates"": [2.361970700742897, 48.85141799948935], ""type"": ""Point""}";48.85141799948935,2.361970700742897;2021-07
39679;Arbres, végétaux et animaux;Autres problèmes d'animaux et d'insectes:Présence de déjections canines;10 Rue Fromentin, 75009 PARIS;75009;Paris 9;9;BLANCHE - TRINITE;2021-07-16;2021;7;Androï;DPE-STPP-DT;G2021G039679;"{""coordinates"": [2.3348055063474833, 48.88260999765274], ""type"": ""Point""}";48.88260999765274,2.3348055063474833;2021-07
40605;Arbres, végétaux et animaux;Herbes éparses;28 Rue Hélène Jakubowicz, 75020 PARIS;75020;Paris 20;20;TELEGRAPHE - PELLEPORT - SAINT-FARGEAU;2021-07-16;2021;7;Androï;DPE-STPP-DT;G2021G040605;"{""coordinates"": [2.397841700301303, 48.86987999731537], ""type"": ""Point""}";48.86987999731537,2.397841700301303;2021-07
31809;Arbres, végétaux et animaux;Herbes éparses;9 Rue de l'Annonciation, 75016 PARIS;75016;Paris 16;16;MUETTE SUD;2021-07-12;2021;7;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021G031809;"{""coordinates"": [2.280118706590493, 48.856020000808556], ""type"": ""Point""}";48.856020000808556,2.280118706590493;2021-07
40801;Arbres, végétaux et animaux;Autres problèmes d'animaux et d'insectes:Présence de fientes d'oiseaux;6 Quai de Gesvres, 75004 PARIS;75001;Paris 1;4;SAINT - MERRI;2021-07-16;2021;7;Androï;DPE-STPP-DT;G2021G040801;"{""coordinates"": [2.3495400055662485, 48.85643999656911], ""type"": ""Point""}";48.85643999656911,2.3495400055662485;2021-07
56834;Arbres, végétaux et animaux;[] Herbes nécessitant l'organisation d'une opération de tonte spécifique;3 Rue Louis Pasteur Vallery-Radot, 75018 PARIS;75018;Paris 18;18;MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT;2022-03-24;2022;3;Androï;DPE-STPP-Fonctionnelle;G2022C056834;"{""coordinates"": [2.334296998151375, 48.90035599549532], ""type"": ""Point""}";48.90035599549532,2.334296998151375;2022-03
44070;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;5 rue au Maire, 75003 PARIS;75001;Paris 1;3;ARTS ET METIERS;2021-07-17;2021;7;Page DMR Paris.fr;;S2021G044070;"{""coordinates"": [2.357262800700662, 48.8644600012613], ""type"": ""Point""}";48.8644600012613,2.357262800700662;2021-07
43281;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;9 Rue Caulaincourt, 75018 PARIS;75018;Paris 18;18;GRANDES CARRIERES - CLICHY;2021-07-17;2021;7;IOPage DMR Paris.fr application;;A2021G043281;"{""coordinates"": [2.3304772062077954, 48.88541399711487], ""type"": ""Point""}";48.88541399711487,2.3304772062077954;2021-07
42059;Arbres, végétaux et animaux;Autres problèmes d'animaux et d'insectes:Présence d'un animal mort;41 rue Lepic, 75018 PARIS;75018;Paris 18;18;MONTMARTRE;2022-06-15;2022;6;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022F042059;"{""coordinates"": [2.3335834058213285, 48.886524002113816], ""type"": ""Point""}";48.886524002113816,2.3335834058213285;2022-06
52833;Arbres, végétaux et animaux;Arbre à élaguer;10  Avenue du Recteur Poincaré, 75016 PARIS;75016;Paris 16;16;AUTEUIL NORD;2022-06-19;2022;6;IOPage DMR Paris.fr application;DEVE-SAB;A2022F052833;"{""coordinates"": [2.273208104169294, 48.852443998934675], ""type"": ""Point""}";48.852443998934675,2.273208104169294;2022-06
1195;Arbres, végétaux et animaux;Herbes éparses;3 Avenue Joseph Bédier, 75013 PARIS;75013;Paris 13;13;MASSENA - JEANNE D'ARC;2021-07-01;2021;7;Androï;DPE-STPP-DT;G2021G001195;"{""coordinates"": [2.3733221984409005, 48.820346999353305], ""type"": ""Point""}";48.820346999353305,2.3733221984409005;2021-07
1236;Arbres, végétaux et animaux;Arbre à élaguer;11 Rue de la Source, 75016 PARIS;75016;Paris 16;16;AUTEUIL NORD;2021-07-01;2021;7;Androï;DEVE-SAB;G2021G001236;"{""coordinates"": [2.267950303988755, 48.85117300106953], ""type"": ""Point""}";48.85117300106953,2.267950303988755;2021-07
59484;Arbres, végétaux et animaux;[] Cuvette d'arbre à combler;15 Rue Francis de Croisset, 75018 PARIS;75018;Paris 18;18;MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT;2022-06-22;2022;6;Androï;DPE-STPP-DT;G2022F059484;"{""coordinates"": [2.3451228056568194, 48.899240002903326], ""type"": ""Point""}";48.899240002903326,2.3451228056568194;2022-06
70160;Arbres, végétaux et animaux;Herbes éparses;136 Rue de Lourmel, 75015 PARIS;75015;Paris 15;15;CITROEN - BOUCICAUT;2021-06-25;2021;6;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021F070160;"{""coordinates"": [2.2841866021750628, 48.84140999473918], ""type"": ""Point""}";48.84140999473918,2.2841866021750628;2021-06
79771;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;36 rue Ordener, 75018 PARIS;75018;Paris 18;18;AMIRAUX - SIMPLON - POISSONNIERS;2021-06-29;2021;6;IOPage DMR Paris.fr application;DEVE-SAB;A2021F079771;"{""coordinates"": [2.3506935044445103, 48.89145699966653], ""type"": ""Point""}";48.89145699966653,2.3506935044445103;2021-06
2092;Arbres, végétaux et animaux;Herbes éparses;112T Avenue de Suffren, 75015 PARIS;75015;Paris 15;15;CAMBRONNE - GARIBALDI;2021-07-01;2021;7;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021G002092;"{""coordinates"": [2.304471304268029, 48.84884300329835], ""type"": ""Point""}";48.84884300329835,2.304471304268029;2021-07
69692;Arbres, végétaux et animaux;Herbes éparses;100 avenue Félix Faure, 75015 PARIS;75015;Paris 15;15;CITROEN - BOUCICAUT;2022-06-26;2022;6;Page DMR Paris.fr;DPE-STPP-DT;S2022F069692;"{""coordinates"": [2.2830047976996886, 48.83924500209079], ""type"": ""Point""}";48.83924500209079,2.2830047976996886;2022-06
7862;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;54 Avenue Mathurin Moreau, 75019 PARIS;75019;Paris 19;19;SECRETAN;2021-07-03;2021;7;IOPage DMR Paris.fr application;DEVE-SAB;A2021G007862;"{""coordinates"": [2.3769970010590753, 48.87861999886715], ""type"": ""Point""}";48.87861999886715,2.3769970010590753;2021-07
5770;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;1 Place Monge, 75005 PARIS;75005;Paris 5;5;JARDIN DES PLANTES;2022-07-03;2022;7;Androï;DPE-STPP-DT;G2022G005770;"{""coordinates"": [2.3516999972336152, 48.843104994746575], ""type"": ""Point""}";48.843104994746575,2.3516999972336152;2022-07
20981;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;32 Rue de la Grande Truanderie, 75001 PARIS;75001;Paris 1;1;LES HALLES;2021-07-08;2021;7;IOPage DMR Paris.fr application;;A2021G020981;"{""coordinates"": [2.348147898314618, 48.86312999888102], ""type"": ""Point""}";48.86312999888102,2.348147898314618;2021-07
57214;Arbres, végétaux et animaux;Pied d'arbre:Débordement de terre sur un trottoir;9 Rue Irénée Blanc, 75020 PARIS;75020;Paris 20;20;GAMBETTA;2022-06-21;2022;6;IOPage DMR Paris.fr application;DEVE-SAB;A2022F057214;"{""coordinates"": [2.4076393008749744, 48.86565799708838], ""type"": ""Point""}";48.86565799708838,2.4076393008749744;2022-06
28946;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;109P Rue de la Haie Coq, 75019 PARIS;75019;Paris 19;19;ROSA PARKS - MACDONALD;2021-07-11;2021;7;IOPage DMR Paris.fr application;;A2021G028946;"{""coordinates"": [2.3794822950139536, 48.90094399708398], ""type"": ""Point""}";48.90094399708398,2.3794822950139536;2021-07
16411;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;39 Avenue Claude Vellefaux, 75010 PARIS;75010;Paris 10;10;FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS;2021-07-06;2021;7;IOPage DMR Paris.fr application;DEVE-SAB;A2021G016411;"{""coordinates"": [2.37013960227933, 48.87740299633554], ""type"": ""Point""}";48.87740299633554,2.37013960227933;2021-07
63716;Arbres, végétaux et animaux;Présence de rats;67 rue du Volga, 75020 PARIS;75020;Paris 20;20;PLAINE LAGNY;2022-06-23;2022;6;Page DMR Paris.fr;DASES;S2022F063716;"{""coordinates"": [2.409419804409594, 48.852885995410745], ""type"": ""Point""}";48.852885995410745,2.409419804409594;2022-06
60584;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;82 Avenue Philippe Auguste, 75011 PARIS;75011;Paris 11;11;NATION - ALEXANDRE DUMAS;2022-06-22;2022;6;IOPage DMR Paris.fr application;DEVE-SAB;A2022F060584;"{""coordinates"": [2.3921192067083674, 48.85481299718194], ""type"": ""Point""}";48.85481299718194,2.3921192067083674;2022-06
55053;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;56 Avenue de Breteuil, 75007 PARIS;75007;Paris 7;7;ECOLE MILITAIRE;2022-06-20;2022;6;IOPage DMR Paris.fr application;DEVE-SAB;A2022F055053;"{""coordinates"": [2.311378701990289, 48.849457003407146], ""type"": ""Point""}";48.849457003407146,2.311378701990289;2022-06
23820;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;25 Avenue des Gobelins, 75013 PARIS;75013;Paris 13;13;SALPETRIERE - AUSTERLITZ;2021-07-09;2021;7;Androï;DVD;G2021G023820;"{""coordinates"": [2.352265594511802, 48.83668000255765], ""type"": ""Point""}";48.83668000255765,2.352265594511802;2021-07
